FID,GlobalID,Type,SubType,Name,Orig_Name,Source,Province,Prov_Code,District,Distr_Code,LAT,LONG,Data_year,x,y
6437,35LPE973424_001,School,Primary School,Kabonga Primary School,kabonga primary,MoGE,Central,101,Kapiri Mposhi,101006,-14.0820500001,28.8279500003,Prior to 2015,28.8279500002923,-14.0820500001074
6438,35LPE956298_001,School,Middle School,Kalala Middle School,kalala middle basic,MoGE,Central,101,Kapiri Mposhi,101006,-14.1959600002,28.81281,Prior to 2015,28.8128099999815,-14.1959600001538
6439,35LPE454646_001,School,Primary School,Kalenda Primary School,kalenda  primary,MoGE,Central,101,Kapiri Mposhi,101006,-13.8841199997,28.3457900002,Prior to 2015,28.3457900002084,-13.8841199997382
6440,35LPE907376_001,School,Primary School,Kamulobwe Primary School,kamulobwe primary,MoGE,Central,101,Kapiri Mposhi,101006,-14.1255800002,28.76743,Prior to 2015,28.7674299999945,-14.1255800002168
6441,35LPE175031_001,School,Primary School,Kantupu Primary School,kantupu  primary,MoGE,Central,101,Kapiri Mposhi,101006,-14.4417547023,28.0909864375,Prior to 2015,28.0909864374742,-14.4417547023176
6442,35LQE167495_001,School,Primary School,Kapila Primary School,kapila primary,MoGE,Central,101,Kapiri Mposhi,101006,-14.0160600003,29.0068400004,Prior to 2015,29.0068400003658,-14.0160600002687
6443,35LPE088091_001,School,Basic School,Kaswende Basic School,kaswende m b school,MoGE,Central,101,Kapiri Mposhi,101006,-14.3881799998,28.0098799996,Prior to 2015,28.0098799995624,-14.3881799998071
6444,35LQE162144_001,School,Primary School,Manyinya Primary School,manyinya primary,MoGE,Central,101,Kapiri Mposhi,101006,-14.3331999996,29.0047399998,Prior to 2015,29.0047399997512,-14.3331999995802
6445,35LPE311290_001,School,Secondary School,Mpunde Secondary School,mpunde girls sec school,MoGE,Central,101,Kapiri Mposhi,101006,-14.2064900001,28.2155800003,Prior to 2015,28.2155800003168,-14.2064900001134
6446,35LQE083264_001,School,School,Mubofwe School,mubofwe,MoGE,Central,101,Kapiri Mposhi,101006,-14.2259099999,28.9306800001,Prior to 2015,28.930680000082,-14.2259099999465
6447,35LPD206918_001,School,School,Muchinga west School,muchinga west,MoGE,Central,101,Kapiri Mposhi,101006,-14.5435047028,28.1193964373,Prior to 2015,28.1193964372958,-14.5435047027798
6448,35LPE957224_001,School,Secondary School,Mukonchi Secondary School,mukonchi secondary school,MoGE,Central,101,Kapiri Mposhi,101006,-14.2629847024,28.8146064371,Prior to 2015,28.8146064371374,-14.2629847023821
6449,35LPD987709_003,School,Basic School,Mulungushi Basic School,mulungushi basic,MoGE,Central,101,Kapiri Mposhi,101006,-14.7281847028,28.8463664377,Prior to 2015,28.846366437661,-14.7281847027618
6450,35LPE167142_001,School,Primary School,Nansenga Primary School,nansenga primary,MoGE,Central,101,Kapiri Mposhi,101006,-14.3415347023,28.0825764373,Prior to 2015,28.0825764372528,-14.3415347022647
6451,35LPE742148_001,School,Primary School,St. pauls Primary School,st. pauls primary,MoGE,Central,101,Kapiri Mposhi,101006,-14.3333100002,28.6153499997,Prior to 2015,28.6153499997028,-14.3333100001564
6452,35LQE423420_001,School,Secondary School,Chikupili Secondary School,chikupili secondary,MoGE,Central,101,Luano,101007,-14.0821647023,29.2448864379,Prior to 2015,29.2448864378589,-14.0821647023391
6453,35LRE198040_001,School,Primary School,Ching'ombe Primary School,ching'ombe primary,MoGE,Central,101,Luano,101007,-14.4173099996,29.96596,Prior to 2015,29.9659599999541,-14.4173099995568
6454,36LSK805124_001,School,Primary School,Katetaula Primary School,katetaula primary,MoGE,Central,101,Luano,101007,-14.3413300004,30.0390299998,Prior to 2015,30.0390299998347,-14.3413300003792
6455,35LQD227542_001,School,Primary School,Liteta Primary School,liteta primary,MoGE,Central,101,Luano,101007,-14.8766847025,29.0701464376,Prior to 2015,29.0701464376081,-14.8766847025369
6456,35LQE343323_001,School,Primary School,Lumba Primary School,lumba primary,MoGE,Central,101,Luano,101007,-14.1699300004,29.1707900004,Prior to 2015,29.1707900003583,-14.1699300003692
6457,35LQE303562_001,School,Primary School,Mkushi coppermine Primary School,mkushi coppermine primary,MoGE,Central,101,Luano,101007,-13.9548747022,29.1319464376,Prior to 2015,29.1319464375781,-13.9548747022057
6458,35LQE410239_001,School,Primary School,Mukankamano Primary School,mukankamano primary,MoGE,Central,101,Luano,101007,-14.2459299996,29.2335800001,Prior to 2015,29.2335800001169,-14.2459299995698
6459,35LQE356692_001,School,Basic School,Andrew peiles Basic School,andrew peiles basic,MoGE,Central,101,Mkushi,101008,-13.8367800002,29.1798600004,Prior to 2015,29.1798600004387,-13.8367800001968
6460,35LQF832015_002,School,Primary School,Changilo Primary School,changilo primary school,MoGE,Central,101,Mkushi,101008,-13.5409800002,29.6167300002,Prior to 2015,29.6167300001894,-13.5409800002268
6461,35LQE815909_001,School,School,Chengelo School,chengelo school,MoGE,Central,101,Mkushi,101008,-13.63622,29.60247,Prior to 2015,29.6024699999905,-13.636219999953
6462,35LQE296811_001,School,Primary School,Chumwe Primary School,chumwe primary school,MoGE,Central,101,Mkushi,101008,-13.7297400004,29.1234200003,Prior to 2015,29.1234200003328,-13.7297400004006
6463,35LQE493964_001,School,Primary School,Fibanga Primary School,fibanga primary school,MoGE,Central,101,Mkushi,101008,-13.58971,29.3044700002,Prior to 2015,29.3044700001904,-13.5897100000165
6464,35LQE631948_001,School,Primary School,Ilume Primary School,ilume primary school,MoGE,Central,101,Mkushi,101008,-13.6028000002,29.4321599999,Prior to 2015,29.4321599998842,-13.6028000002198
6465,35LQF882067_001,School,Primary School,Kafwa Primary School,kafwa primary school,MoGE,Central,101,Mkushi,101008,-13.4934000004,29.66271,Prior to 2015,29.6627099999666,-13.4934000004096
6466,35LQE382859_001,School,Primary School,Kangalati Primary School,kangalati primary school,MoGE,Central,101,Mkushi,101008,-13.68593,29.2029699996,Prior to 2015,29.2029699995659,-13.6859299999695
6467,35LQF661162_001,School,Primary School,Kangili Primary School,kangili primary school,MoGE,Central,101,Mkushi,101008,-13.4094600002,29.4574600002,Prior to 2015,29.4574600001789,-13.4094600001788
6468,35LQE822937_003,School,Primary School,Kapanda Primary School,kapanda private school,MoGE,Central,101,Mkushi,101008,-13.6112947022,29.6086364372,Prior to 2015,29.6086364372218,-13.6112947021887
6469,35LQE696946_001,School,Primary School,Kasalamakanga Primary School,kasalamakanga primary schoool,MoGE,Central,101,Mkushi,101008,-13.6039500002,29.4920299999,Prior to 2015,29.4920299998847,-13.6039500001923
6470,35LQE795829_001,School,Primary School,Luanshimba Primary School,luanshimba primary school,MoGE,Central,101,Mkushi,101008,-13.7094599996,29.5851099998,Prior to 2015,29.5851099998267,-13.7094599995793
6471,35LQF602013_001,School,Primary School,Milombwe Primary School,milombwe primary school,MoGE,Central,101,Mkushi,101008,-13.5445700003,29.4047500003,Prior to 2015,29.4047500003123,-13.5445700003052
6472,35LQE755730_001,School,Primary School,Miloso Primary School,miloso primary school,MoGE,Central,101,Mkushi,101008,-13.7990847026,29.5485464379,Prior to 2015,29.5485464378679,-13.7990847025969
6473,35LQE576939_001,School,Secondary School,Mkushi Secondary School,mkushi secondary school,MoGE,Central,101,Mkushi,101008,-13.611994703,29.3808864377,Prior to 2015,29.380886437659,-13.6119947029931
6474,35LQE675502_001,School,Primary School,Mukulaulo Primary School,mukulaulo primary,MoGE,Central,101,Mkushi,101008,-14.0058347023,29.4769264374,Prior to 2015,29.4769264374052,-14.0058347023096
6475,35LQF521005_001,School,Primary School,Munsakamba Primary School,munsakamba primary,MoGE,Central,101,Mkushi,101008,-13.5525499996,29.3302999997,Prior to 2015,29.3302999997453,-13.5525499995828
6476,35LQF207051_001,School,Secondary School,Musofu Secondary School,musofu secondary school,MoGE,Central,101,Mkushi,101008,-13.5131347027,29.0391864371,Prior to 2015,29.0391864371044,-13.5131347027043
6477,35LQE516924_001,School,Primary School,Myafi Primary School,myafi primary,MoGE,Central,101,Mkushi,101008,-13.6258500002,29.3263399997,Prior to 2015,29.3263399996913,-13.6258500001773
6478,35LQE531242_001,School,Primary School,Nkulumashiba Primary School,nkulumashiba primary,MoGE,Central,101,Mkushi,101008,-14.2418799999,29.3460300003,Prior to 2015,29.3460300002843,-14.2418799998621
6479,35LQE522386_001,School,Primary School,Shaibila Primary School,shaibila primary,MoGE,Central,101,Mkushi,101008,-14.1116547025,29.3363664378,Prior to 2015,29.3363664377609,-14.1116547025024
6480,35LQF648089_001,School,Primary School,Upper lunsemfwa Primary School,upper lunsemfwa primary,MoGE,Central,101,Mkushi,101008,-13.47547,29.4462199999,Prior to 2015,29.4462199998532,-13.4754700000404
6481,35LQF285129_001,School,Primary School,Musofu Primary School,upper musofu primary,MoGE,Central,101,Mkushi,101008,-13.4422800001,29.1106800001,Prior to 2015,29.110680000082,-13.4422800001219
6482,35LMD879274_001,School,Primary School,Chibuluma Primary School,chibuluma primary school,MoGE,Central,101,Mumbwa,101009,-15.1282200004,26.8877199997,Prior to 2015,26.8877199996783,-15.1282200003527
6483,35LMD721350_001,School,Primary School,Chikanda Primary School,chikanda  primary school,MoGE,Central,101,Mumbwa,101009,-15.0599800002,26.7411800004,Prior to 2015,26.7411800003568,-15.0599800001768
6484,35LMD805400_001,School,Primary School,Kabulwebulwe Primary School,kabulwebulwe  primary school,MoGE,Central,101,Mumbwa,101009,-15.0142900003,26.81916,Prior to 2015,26.819160000034,-15.0142900002833
6485,35LMD877735_001,School,Primary School,Kalenda Primary School,kalenda  primary school,MoGE,Central,101,Mumbwa,101009,-14.7120100001,26.8860900001,Prior to 2015,26.8860900000535,-14.7120100000614
6486,35LMD680202_001,School,Primary School,Kangomba Primary School,kangomba  primary school,MoGE,Central,101,Mumbwa,101009,-15.1930499998,26.70289,Prior to 2015,26.7028899999736,-15.1930499997576
6487,35LND084429_001,School,Primary School,Makasa Primary School,makasa  primary school,MoGE,Central,101,Mumbwa,101009,-14.9884999999,27.0790299996,Prior to 2015,27.0790299996348,-14.988499999875
6488,35LND542032_002,School,Primary School,Makuyuaboombe Primary School,makuyuaboombe  primary school,MoGE,Central,101,Mumbwa,101009,-15.3470847026,27.5052664371,Prior to 2015,27.5052664370965,-15.3470847025969
6489,35LND238142_001,School,Primary School,Malima Primary School,malima primary school,MoGE,Central,101,Mumbwa,101009,-15.2480347025,27.2219964376,Prior to 2015,27.2219964375856,-15.2480347025394
6490,35LND173430_002,School,School,Moomba School,moomba,MoGE,Central,101,Mumbwa,101009,-14.9871047026,27.1615064378,Prior to 2015,27.1615064377719,-14.9871047026199
6491,35LND065444_003,School,Secondary School,Mumbwa Secondary School,mumbwa secondary  school,MoGE,Central,101,Mumbwa,101009,-14.9750447023,27.0605864378,Prior to 2015,27.0605864378139,-14.9750447022512
6492,35LND361180_001,School,Secondary School,Myooye Secondary School,myooye secondary,MoGE,Central,101,Mumbwa,101009,-15.21363,27.3367600004,Prior to 2015,27.3367600003738,-15.2136300000244
6493,35LND448167_001,School,Basic School,Nachilumbi Basic School,nachilumbi primary basic,MoGE,Central,101,Mumbwa,101009,-15.2247747028,27.4180364371,Prior to 2015,27.4180364371319,-15.2247747027902
6494,35LND025309_001,School,Primary School,Nambala Primary School,nambala primary,MoGE,Central,101,Mumbwa,101009,-15.0969147025,27.0237264377,Prior to 2015,27.023726437725,-15.0969147024515
6495,35LND189328_002,School,Basic School,Sanje Basic School,sanje basic,MoGE,Central,101,Mumbwa,101009,-15.08016,27.1762200003,Prior to 2015,27.1762200002528,-15.0801599999839
6496,35LND460104_003,School,School,Shakumbila School,shakumbila,MoGE,Central,101,Mumbwa,101009,-15.2816747025,27.4285564375,Prior to 2015,27.4285564375296,-15.2816747025254
6497,35LNE546494_001,School,Primary School,Iwonde Primary School,iwonde primary,MoGE,Central,101,Ngabwe,101010,-14.0250100002,27.5056499997,Prior to 2015,27.5056499997477,-14.0250100002113
6498,36LTL700437_001,School,Primary School,Chief serenj Primary School,chief serenje primary school,MoGE,Central,101,Chitambo,101003,-13.1644000001,30.8787200002,Prior to 2015,30.8787200002279,-13.1644000000599
6499,36LTK353804_001,School,Primary School,Chimbaya Primary School,chimbaya primary school,MoGE,Central,101,Serenje,101011,-13.7335299998,30.5531699998,Prior to 2015,30.5531699997957,-13.7335299998096
6500,36LTL145197_001,School,Primary School,Chintankwa Primary School,chintankwa primary school,MoGE,Central,101,Serenje,101011,-13.37605,30.3648399997,Prior to 2015,30.3648399996663,-13.3760500000075
6501,36LTK478960_001,School,Primary School,Chisomo Primary School,chisomo primary school,MoGE,Central,101,Serenje,101011,-13.5931599999,30.66993,Prior to 2015,30.6699299999696,-13.593159999934
6502,36LSL990369_001,School,Secondary School,Ibolelo Secondary School,ibolelo secondary school,MoGE,Central,101,Serenje,101011,-13.2189700003,30.2228899998,Prior to 2015,30.2228899997737,-13.2189700002652
6503,36LSL885190_001,School,Primary School,Kabwe- kupela Primary School,kabwe- kupela primary,MoGE,Central,101,Serenje,101011,-13.3798899999,30.1245199996,Prior to 2015,30.1245199995984,-13.3798899999235
6504,36LTL581561_001,School,Primary School,Kalela Primary School,kalela primary school,MoGE,Central,101,Chitambo,101003,-13.0507500003,30.7699000002,Prior to 2015,30.7699000001849,-13.0507500003122
6505,36LTL822106_001,School,Primary School,Kalunga Primary School,kalunga primary school,MoGE,Central,101,Chitambo,101003,-13.4644000004,30.9882499997,Prior to 2015,30.9882499997378,-13.4644000003597
6506,36LTL078419_001,School,Primary School,Kankoso Primary School,kankoso primary school,MoGE,Central,101,Serenje,101011,-13.1749599996,30.3051899999,Prior to 2015,30.3051899999186,-13.1749599996043
6507,36LTL464370_001,School,Primary School,Katota Primary School,katota  primary school,MoGE,Central,101,Chitambo,101003,-13.2223099996,30.6600500003,Prior to 2015,30.6600500003073,-13.2223099996068
6508,36LTL834655_001,School,Primary School,Kawama Primary School,kawama primary school,MoGE,Central,101,Chitambo,101003,-12.9678300004,31.00333,Prior to 2015,31.0033299999795,-12.9678300003542
6509,36LTL050006_001,School,Primary School,Kunda lumwanshya Primary School,kunda lumwanshya primary school,MoGE,Central,101,Serenje,101011,-13.5473299999,30.2745699998,Prior to 2015,30.2745699998057,-13.5473299998795
6510,36LTL490671_001,School,Primary School,Mambwe locha Primary School,mambwe locha primary,MoGE,Central,101,Chitambo,101003,-12.9507699996,30.6872500001,Prior to 2015,30.6872500000875,-12.9507699996357
6511,36LSL884942_003,School,Primary School,Mapepala Primary School,mapepala primary school,MoGE,Central,101,Serenje,101011,-12.7009147029,30.1317964377,Prior to 2015,30.1317964376555,-12.7009147028512
6512,36LTL497541_001,School,Primary School,Milulu Primary School,milulu primary school,MoGE,Central,101,Chitambo,101003,-13.0683600003,30.6926400004,Prior to 2015,30.6926400004357,-13.0683600003137
6513,36LTL009366_001,School,Primary School,Miselo kapika Primary School,miselo kapika primary,MoGE,Central,101,Serenje,101011,-13.2218000004,30.2408800002,Prior to 2015,30.2408800002119,-13.2218000003697
6514,36LTL487446_001,School,Primary School,Miswema Primary School,miswema primary school,MoGE,Central,101,Chitambo,101003,-13.1546900001,30.6826300002,Prior to 2015,30.6826300001744,-13.1546900001433
6515,35LRF209159_001,School,Primary School,Mulembo Primary School,mulembo primary school,MoGE,Central,101,Serenje,101011,-13.4068799999,29.9631699999,Prior to 2015,29.9631699998956,-13.406879999912
6516,36LTL562425_001,School,Primary School,Mupepetwe Primary School,mupepetwe  primary,MoGE,Central,101,Chitambo,101003,-13.1739800003,30.7508199998,Prior to 2015,30.7508199998431,-13.1739800002767
6517,36LTL083579_001,School,Primary School,Poosa Primary School,poosa prmary school,MoGE,Central,101,Serenje,101011,-13.03056,30.3110799999,Prior to 2015,30.3110799999421,-13.0305600000439
6518,36LTL003360_003,School,Secondary School,Serenje Secondary School,serenje boma secondary school,MoGE,Central,101,Serenje,101011,-13.2272699999,30.2347400004,Prior to 2015,30.2347400003508,-13.2272699999105
6519,36LTL002374_001,School,Secondary School,Serenje Secondary School,serenje technical secondary school,MoGE,Central,101,Serenje,101011,-13.2147800004,30.2341399997,Prior to 2015,30.2341399996613,-13.2147800003967
6520,35LRF185108_001,School,Primary School,Waya Primary School,waya primary school,MoGE,Central,101,Serenje,101011,-13.4532200001,29.9413799996,Prior to 2015,29.9413799995874,-13.4532200001029
6521,35LNG912335_002,School,Primary School,Chililabombwe Primary School,chililabombwe primary,MoGE,Copperbelt,102,Chililabombwe,102001,-12.3591800002,27.8389800001,Prior to 2015,27.838980000127,-12.3591800001568
